year,municode,inc_m,ind_lang,educ_years,sales_hotel,logtemp,logprecip,dist_us_km
2000,31011,1686.765,.1838583,5.23995,1192,5.570863,4.131603,891.9349
2000,31027,1972.041,.1587302,7.817536,90,5.549915,4.181601,971.0726
2000,31028,1527.339,.1453634,6.864933,63,5.546405,4.190659,993.6015
2000,31033,1673.455,.8540958,5.155302,9,5.585613,4.424726,921.7912
2000,31040,1407.6,.5755491,5.959055,269,5.562178,4.468286,997.7824
2000,31041,1633.046,.4843861,6.100444,120,5.551535,4.399356,951.6631
2000,31048,1731.673,.5678815,7.471698,44,5.578619,4.428873,929.2167
2000,31050,2792.995,.229393,8.931661,336748,5.549548,4.296367,938.8503
2000,31052,1888.256,.3985263,7.042092,115,5.547719,4.292655,958.663
2000,31053,1515.032,.7016653,6.234787,8427,5.566591,4.429313,967.4634
2000,31056,1623.359,.8199968,6.112435,811,5.55049,4.475026,1006.48
2000,31057,1209.195,.5012382,5.12987,5,5.539743,4.388931,1029.848
2000,31058,1461.5,.8133166,6.384318,67,5.555577,4.579927,1066.867
2000,31059,2568.884,.1118288,7.70571,4842,5.540227,3.82104,885.0875
2000,31061,1842.518,.2212885,5.566634,24,5.535256,4.065038,1038.993
2000,31065,1555.572,.2399381,6.079316,156,5.539848,4.180031,1021.416
2000,31066,1279.541,.9037711,5.866048,13183,5.564756,4.461645,981.6956
2000,31079,1554.181,.816254,6.038575,793,5.544384,4.473017,1039.505
2000,31083,1793.158,.2693774,6.411067,2948,5.543595,3.959225,948.1052
2000,31089,1414.292,.6741034,6.724966,1083,5.55317,4.483056,988.1311
2000,31091,1639.975,.8833873,5.603432,27315,5.547307,4.609481,1050.31
2000,31093,1676.083,.2534017,7.202433,3033,5.551038,4.413846,961.0512
2000,31096,1840.43,.5907905,6.089188,1040,5.528982,4.452207,1076.161
2000,31101,4994.687,.3389229,6.801121,120,5.558135,4.38104,937.4116
2000,31102,1936.055,.6474891,7.041523,9809,5.535155,4.541851,1090.002
2000,32001,2122.945,.0012315,7.10817,7296,5.258193,4.071732,676.5052
2000,32004,2839.164,.002845,6.976912,18,5.084155,3.996054,706.4155
2000,32005,2984.381,.0036906,8.067723,933,5.09627,3.576325,528.8948
2000,32006,1944.671,0,7.111797,45,5.082009,3.484419,480.4963
2000,32007,2639.574,.003297,9.111405,71,5.199039,3.44319,304.2644
2000,32009,2446.876,.0095481,7.445551,73,5.024167,3.824512,585.2303
2000,32010,2913.04,.0039002,8.202192,13609,5.074024,3.593956,525.4373
2000,32013,2750.429,.0051326,7.114106,340,5.098359,3.575206,527.1342
2000,32014,2331.728,0,6.909051,187,5.201151,3.380148,447.9147
2000,32017,6130.896,.0019186,9.563471,8952,5.106852,3.531514,520.5978
2000,32019,2573.866,0,7.427361,240,5.266656,4.020962,658.4441
2000,32020,2293.98,.0005818,7.972498,3661,5.059658,3.603473,564.6077
2000,32022,2128.311,0,7.095989,466,5.170891,3.524067,481.1566
2000,32023,2295.083,0,6.747059,241,5.253742,4.093755,688.0891
2000,32024,2081.126,.0059102,6.96,393,5.11273,3.630491,538.1367
2000,32027,1806.462,0,6.00313,1,5.292151,3.432092,333.2499
2000,32028,2811.323,0,7.539197,5,5.259384,4.224494,717.0518
2000,32029,2577.379,.004085,6.762218,262,5.089022,3.633505,507.1762
2000,32031,2258.115,.0043243,6.740144,39,5.095802,3.818551,625.8062
2000,32033,2313.235,0,6.447205,10,5.302877,4.182536,706.5041
2000,32034,2039.432,0,6.57,223,5.138826,4.052085,668.799
2000,32036,2178.595,.0004593,6.933581,225,5.103802,3.579626,527.0537
2000,32038,2585.459,.0012524,6.684218,148,5.100465,3.533758,517.5973
2000,32039,2513.655,.0023778,7.577039,3634,5.158776,3.513463,489.5638
2000,32040,2009.387,.0019732,7.328013,3,5.111352,3.678093,521.0811
2000,32041,1628.872,0,5.961759,2,5.176462,3.404996,281.6576
2000,32042,2632.981,.0019457,7.148763,2067,5.029357,3.795015,546.1758
2000,32044,2648.923,.0077831,6.689057,440,5.259625,3.913036,627.041
2000,32045,2245.12,.0059666,6.256864,47,5.140532,4.076122,680.7975
2000,32046,2069.077,.0025253,7.141258,178,5.125436,3.700399,597.4022
2000,32047,2627.915,0,7.215827,152,5.128843,4.163154,709.55
2000,32048,2509.238,.0035199,6.921541,846,5.120815,3.995633,658.6736
2000,32049,2784.991,0,7.641282,723,5.086887,3.799793,616.5971
2000,32051,3008.422,.0091032,5.689168,70,5.131518,3.370291,438.2293
2000,32052,2596.831,0,7.733841,53,5.101094,3.651282,549.1832
2000,32054,2218.464,.0021739,6.496342,231,5.090001,3.484814,513.5629
2000,32055,3125.338,.0014822,7.286272,320,5.138123,3.842314,590.4453
2000,32056,3936.199,.0029423,10.13048,114312,5.066843,3.537297,542.1794
